edad;animal;dia_semana;estado_civil;fecha;seno;constante;hijos;trabajos;sueldo;peso
35.0;pez;miercoles;casado;;0;1.5;0.0;3.0;1.969.909.067.879.390;59
60.0;hamster;martes;soltero;;0,909297427;1.5;2.0;2.0;17.477.572.435.454.300;58
58.0;perro;martes;viudo;2009-10-28;0,909297427;1.5;0.0;0.0;26.126.817.100.633.400;26
63.0;n/a;miercoles;soltero;2009-10-29;-0,958924275;1.5;2.0;3.0;;59
28.0;perro;viernes;viudo;2009-10-30;-0,958924275;1.5;0.0;1.0;;59
56.0;pajaro;martes;soltero;2009-10-31;-0,756802495;1.5;2.0;2.0;2.345.267.828.560.470;51
60.0;hamster;miercoles;casado;2009-11-01;-0,958924275;1.5;0.0;1.0;;66
21.0;hamster;viernes;soltero;2009-11-02;0,141120008;1.5;0.0;0.0;;20
45.0;pajaro;jueves;soltero;2009-11-03;0,909297427;1.5;2.0;0.0;19.940.095.590.599.300;82
78.0;pajaro;lunes;unión libre;2009-11-04;0,141120008;1.5;1.0;1.0;2.197.663.984.676.450;60
33.0;hamster;viernes;unión libre;2009-11-05;-0,756802495;1.5;1.0;2.0;22.682.549.080.580.400;30
68.0;gato;lunes;casado;2009-11-06;0;1.5;0.0;1.0;23.968.948.114.691.200;77
52.0;pez;jueves;viudo;;0,141120008;1.5;2.0;1.0;;65
54.0;perro;martes;_;2009-11-08;-0,756802495;1.5;1.0;0.0;1.723.653.692.773.030;47
60.0;gato;viernes;casado;;0,141120008;1.5;2.0;1.0;22.173.534.473.852.400;23
57.0;gato;jueves;soltero;2009-11-10;0,909297427;1.5;0.0;2.0;;37
68.0;pez;jueves;unión libre;2009-11-11;0,909297427;1.5;0.0;3.0;;27
62.0;gato;lunes;soltero;2009-11-12;0,141120008;1.5;0.0;3.0;187.418.644.046.692;63
38.0;pajaro;jueves;soltero;2009-11-13;-0,279415498;1.5;1.0;3.0;;43
70.0;gato;martes;viudo;2009-11-14;0,909297427;1.5;0.0;0.0;26.319.385.337.132.200;63
43.0;hamster;miercoles;soltero;2009-11-15;-0,756802495;1.5;0.0;1.0;;77
29.0;perro;viernes;casado;2009-11-16;-0,756802495;1.5;2.0;1.0;18.673.580.952.576.900;41
62.0;pajaro;martes;soltero;2009-11-17;0;1.5;0.0;0.0;;57
35.0;pajaro;miercoles;unión libre;2009-11-18;-0,756802495;1.5;0.0;2.0;2.372.105.942.147.430;60
23.0;gato;lunes;soltero;2009-11-19;0,909297427;1.5;2.0;0.0;15.479.389.773.396.800;54
37.0;pez;viernes;_;2009-11-20;-0,756802495;1.5;0.0;1.0;;50
25.0;gato;viernes;soltero;2009-11-21;0;1.5;3.0;2.0;;76
22.0;hamster;martes;casado;2009-11-22;-0,756802495;1.5;0.0;1.0;;49
49.0;pajaro;lunes;viudo;;0,909297427;1.5;0.0;3.0;;79
47.0;hamster;lunes;unión libre;2009-11-24;0,841470985;1.5;2.0;2.0;;62
60.0;perro;viernes;soltero;2009-11-25;0,141120008;1.5;2.0;0.0;19.620.570.028.515.000;30
68.0;pez;jueves;viudo;2009-11-26;-0,756802495;1.5;0.0;1.0;19.250.287.031.056.800;46
45.0;pajaro;viernes;viudo;;0;1.5;1.0;1.0;2.440.935.201.216.810;57
50.0;gato;viernes;unión libre;;-0,958924275;1.5;0.0;0.0;;50
61.0;;miercoles;unión libre;2009-11-29;0,841470985;1.5;2.0;2.0;24.895.654.583.274.400;66
59.0;hamster;jueves;soltero;2009-11-30;0;1.5;2.0;0.0;2.240.981.226.731.930;55
36.0;hamster;jueves;casado;;-0,279415498;1.5;0.0;0.0;;66
47.0;pajaro;lunes;soltero;;-0,958924275;1.5;0.0;1.0;21.979.711.390.831.400;34
31.0;pez;viernes;viudo;2009-12-03;0,841470985;1.5;0.0;0.0;;90
68.0;pajaro;miercoles;viudo;;-0,756802495;1.5;2.0;1.0;27.091.158.132.660.000;38
62.0;pez;jueves;soltero;2009-12-05;-0,756802495;1.5;0.0;1.0;27.881.909.427.745.500;29
;perro;martes;soltero;2009-12-06;-0,958924275;1.5;2.0;2.0;;38
72.0;perro;martes;soltero;2009-12-07;0;1.5;0.0;2.0;22.468.556.887.542.400;22
26.0;perro;jueves;viudo;2009-12-08;-0,958924275;1.5;0.0;1.0;14932226.0;58
43.0;perro;martes;casado;2009-12-09;0,141120008;1.5;2.0;0.0;28.636.466.043.785.000;29
51.0;hamster;jueves;casado;2009-12-10;0;1.5;2.0;3.0;;
35.0;perro;lunes;soltero;2009-12-11;0;1.5;2.0;1.0;;73
67.0;pajaro;jueves;casado;2009-12-12;0,841470985;1.5;0.0;1.0;;42
65.0;pez;lunes;casado;2009-12-13;0,909297427;1.5;2.0;1.0;16.755.289.731.721.200;51
34.0;gato;viernes;casado;2009-12-14;0,841470985;1.5;2.0;1.0;;79
67.0;pez;lunes;soltero;2009-12-15;-0,756802495;1.5;0.0;2.0;;56
25.0;hamster;jueves;casado;;0,141120008;1.5;0.0;3.0;2.515.796.795.477.090;73
48.0;pez;viernes;casado;2009-12-17;0,141120008;1.5;0.0;1.0;20.288.919.135.424.800;49
34.0;pez;viernes;soltero;2009-12-18;0,141120008;1.5;2.0;0.0;;69
40.0;;jueves;soltero;;0,909297427;1.5;0.0;2.0;20.535.525.428.801.400;29
77.0;pez;martes;soltero;2009-12-20;-0,279415498;1.5;2.0;1.0;18.748.785.289.138.200;67
55.0;pez;jueves;viudo;2009-12-21;-0,756802495;1.5;0.0;0.0;12.388.513.137.030.000;49
27.0;gato;miercoles;unión libre;2009-12-22;-0,279415498;1.5;0.0;1.0;16.777.413.269.395.400;35
64.0;;viernes;soltero;2009-12-23;-0,756802495;1.5;0.0;1.0;2.150.510.028.971.860;90
30.0;perro;lunes;casado;2009-12-24;0,909297427;1.5;0.0;2.0;20.324.150.992.305.200;28
42.0;pez;martes;viudo;2009-12-25;-0,756802495;1.5;3.0;1.0;22.584.826.263.197.200;63
;pez;lunes;casado;2009-12-26;0,841470985;1.5;2.0;2.0;2.120.643.192.555.100;44
71.0;gato;miercoles;soltero;2009-12-27;-0,958924275;1.5;2.0;1.0;15.165.382.721.984.000;72
40.0;gato;viernes;soltero;2009-12-28;0,141120008;1.5;0.0;2.0;2.871.868.649.629.090;48
74.0;hamster;jueves;viudo;2009-12-29;-0,279415498;1.5;0.0;0.0;2.159.615.385.713.280;28
32.0;pez;lunes;casado;2009-12-30;0,841470985;1.5;3.0;3.0;2.236.789.672.857.270;42
63.0;gato;lunes;unión libre;2009-12-31;-0,279415498;1.5;0.0;1.0;1.736.620.959.763.740;36
51.0;hamster;miercoles;viudo;2010-01-01;0;1.5;2.0;0.0;2.117.099.128.347.830;39
22.0;pajaro;jueves;soltero;2010-01-02;0,841470985;1.5;1.0;3.0;2.482.762.148.488.550;63
23.0;pajaro;jueves;casado;2010-01-03;0,909297427;1.5;3.0;2.0;;55
79.0;gato;miercoles;soltero;2010-01-04;0,841470985;1.5;0.0;0.0;;81
30.0;pez;miercoles;viudo;2010-01-05;0,841470985;1.5;0.0;1.0;24.360.820.302.630.400;52
59.0;pez;viernes;unión libre;;0,141120008;1.5;3.0;0.0;17.854.895.514.828.700;65
30.0;pajaro;viernes;casado;2010-01-07;-0,756802495;1.5;0.0;1.0;2.362.314.865.983.880;78
18.0;perro;martes;casado;2010-01-08;-0,279415498;1.5;1.0;2.0;;48
23.0;gato;martes;viudo;2010-01-09;0,141120008;1.5;0.0;1.0;2.485.596.440.042.000;32
40.0;hamster;martes;casado;2010-01-10;0,141120008;1.5;3.0;0.0;;79
59.0;hamster;lunes;viudo;;0,841470985;1.5;0.0;0.0;;31
51.0;pez;lunes;casado;2010-01-12;-0,958924275;1.5;1.0;2.0;24.181.489.454.204.400;20
67.0;gato;viernes;_;2010-01-13;0,141120008;1.5;0.0;3.0;17.983.045.306.160.600;73
69.0;pez;viernes;unión libre;;0;1.5;0.0;1.0;;71
19.0;gato;viernes;viudo;2010-01-15;0;1.5;2.0;0.0;;23
28.0;;miercoles;unión libre;2010-01-16;-0,279415498;1.5;2.0;2.0;16.948.633.128.426.500;48
24.0;hamster;miercoles;unión libre;2010-01-17;-0,958924275;1.5;0.0;0.0;152.436.215.540.976;41
76.0;pez;lunes;unión libre;2010-01-18;-0,958924275;1.5;0.0;0.0;20.084.860.501.170.400;58
34.0;pajaro;lunes;unión libre;2010-01-19;0,141120008;1.5;0.0;2.0;;39
25.0;pajaro;viernes;viudo;2010-01-20;0;1.5;3.0;1.0;;36
45.0;hamster;viernes;viudo;;0;1.5;0.0;1.0;28.371.004.889.247.100;76
56.0;;lunes;viudo;2010-01-22;0;1.5;0.0;3.0;;55
61.0;pajaro;martes;casado;2010-01-23;0,909297427;1.5;1.0;3.0;20.002.055.900.272.000;62
38.0;gato;viernes;viudo;2010-01-24;0,141120008;1.5;0.0;2.0;2.260.461.615.220.590;25
59.0;hamster;lunes;soltero;2010-01-25;0;1.5;0.0;1.0;19.318.049.570.556.000;82
36.0;hamster;jueves;soltero;2010-01-26;0,841470985;1.5;0.0;0.0;2.641.562.899.068.370;41
69.0;pez;miercoles;casado;2010-01-27;0,909297427;1.5;2.0;0.0;2.394.581.858.910.740;73
60.0;perro;martes;casado;2010-01-28;-0,756802495;1.5;0.0;0.0;28.534.264.686.727.900;28
24.0;gato;martes;unión libre;2010-01-29;-0,279415498;1.5;2.0;1.0;;56
56.0;pajaro;lunes;unión libre;2010-01-30;-0,958924275;1.5;0.0;1.0;;74
52.0;pajaro;jueves;soltero;2010-01-31;-0,958924275;1.5;1.0;0.0;21.941.022.165.947.700;85
67.0;gato;viernes;unión libre;;0,909297427;1.5;0.0;1.0;;48
28.0;gato;martes;soltero;2010-02-02;0,841470985;1.5;0.0;1.0;2.164.289.122.140.760;86
57.0;pajaro;jueves;viudo;2010-02-03;-0,756802495;1.5;1.0;1.0;;76
58.0;gato;miercoles;casado;2010-02-04;0;1.5;1.0;1.0;;69
58.0;hamster;martes;casado;;0,909297427;1.5;0.0;0.0;30.100.495.632.873.100;
45.0;pez;martes;unión libre;2010-02-06;-0,279415498;1.5;0.0;1.0;;33
48.0;pez;jueves;viudo;2010-02-07;0,141120008;1.5;0.0;0.0;1.705.368.907.108.920;35
77.0;gato;viernes;viudo;2010-02-08;-0,756802495;1.5;0.0;0.0;;20
54.0;perro;viernes;soltero;2010-02-09;-0,756802495;1.5;1.0;0.0;9.067.017.706.164.300;27
52.0;gato;miercoles;unión libre;2010-02-10;0;1.5;1.0;1.0;;59
77.0;pajaro;viernes;unión libre;2010-02-11;-0,279415498;1.5;2.0;1.0;2.842.097.476.277.240;51
43.0;hamster;martes;casado;2010-02-12;0,141120008;1.5;1.0;0.0;;85
45.0;pez;jueves;unión libre;2010-02-13;-0,756802495;1.5;2.0;2.0;;24
74.0;pez;miercoles;unión libre;2010-02-14;0;1.5;3.0;1.0;2.902.152.784.507.690;45
76.0;perro;miercoles;casado;2010-02-15;-0,756802495;1.5;2.0;3.0;15.595.591.679.118.800;62
49.0;hamster;lunes;soltero;2010-02-16;0;1.5;2.0;1.0;14.682.210.365.696.200;68
66.0;pez;jueves;unión libre;2010-02-17;-0,756802495;1.5;0.0;1.0;;90
61.0;gato;viernes;soltero;2010-02-18;-0,279415498;1.5;1.0;1.0;;59
21.0;pajaro;martes;casado;;0,141120008;1.5;1.0;3.0;;60
18.0;pajaro;martes;unión libre;2010-02-20;0,909297427;1.5;1.0;1.0;19.474.684.619.821.200;29
55.0;perro;martes;soltero;2010-02-21;0,841470985;1.5;1.0;1.0;18.167.535.860.274.200;22
73.0;gato;jueves;soltero;2010-02-22;0,909297427;1.5;0.0;0.0;;77
57.0;perro;viernes;casado;2010-02-23;0;1.5;2.0;0.0;2.606.495.399.925.940;38
30.0;perro;jueves;viudo;2010-02-24;0,841470985;1.5;0.0;1.0;20.520.977.043.611.400;35
38.0;gato;viernes;casado;2010-02-25;0,141120008;1.5;0.0;1.0;3.027.858.269.423.220;69
29.0;hamster;miercoles;unión libre;2010-02-26;0,909297427;1.5;1.0;0.0;;40
30.0;gato;lunes;casado;2010-02-27;0,909297427;1.5;2.0;0.0;2.444.163.369.623.120;54
74.0;gato;lunes;soltero;2010-02-28;0,909297427;1.5;2.0;2.0;19.079.409.893.861.900;64
;pajaro;viernes;casado;2010-03-01;0;1.5;2.0;1.0;;43
45.0;pez;miercoles;unión libre;2010-03-02;-0,958924275;1.5;2.0;1.0;26.683.875.284.382.300;23
65.0;pez;jueves;unión libre;2010-03-03;-0,958924275;1.5;0.0;1.0;2.368.582.933.199.150;35
75.0;gato;lunes;soltero;2010-03-04;0,909297427;1.5;1.0;0.0;26.234.956.842.675.400;85
39.0;pez;viernes;casado;2010-03-05;0,909297427;1.5;2.0;1.0;;33
62.0;pez;viernes;viudo;;0;1.5;2.0;0.0;;64
30.0;hamster;jueves;viudo;2010-03-07;-0,279415498;1.5;1.0;2.0;;50
65.0;perro;martes;unión libre;2010-03-08;0,841470985;1.5;2.0;1.0;11.621.248.127.470.700;43
35.0;pez;viernes;viudo;2010-03-09;0,909297427;1.5;0.0;0.0;24.753.521.747.940.300;90
57.0;hamster;miercoles;unión libre;2010-03-10;-0,279415498;1.5;1.0;1.0;;85
49.0;gato;miercoles;soltero;2010-03-11;-0,756802495;1.5;0.0;1.0;22.561.260.766.727.300;44
65.0;pajaro;lunes;unión libre;;0;1.5;0.0;2.0;25.557.812.922.445.400;63
47.0;hamster;viernes;soltero;2010-03-13;0,841470985;1.5;0.0;0.0;2.427.068.883.413.160;69
73.0;perro;lunes;casado;2010-03-14;-0,958924275;1.5;2.0;0.0;19.712.616.076.545.600;65
;pez;jueves;viudo;2010-03-15;0,841470985;1.5;2.0;1.0;21.610.848.814.521.100;58
55.0;gato;martes;unión libre;2010-03-16;0,841470985;1.5;0.0;1.0;2.417.037.181.364.200;27
18.0;;jueves;casado;2010-03-17;-0,958924275;1.5;2.0;1.0;25.281.810.345.816.900;61
;pajaro;miercoles;casado;2010-03-18;0,909297427;1.5;0.0;3.0;;61
31.0;gato;martes;casado;2010-03-19;0;1.5;3.0;1.0;;79
26.0;perro;viernes;viudo;2010-03-20;0,841470985;1.5;1.0;2.0;;84
38.0;gato;viernes;soltero;2010-03-21;0;1.5;2.0;1.0;23.159.533.673.055.500;82
71.0;pez;jueves;casado;2010-03-22;0,141120008;1.5;0.0;0.0;18.441.044.824.192.000;52
36.0;gato;jueves;casado;;0;1.5;0.0;0.0;12193503.0;51
34.0;pajaro;lunes;viudo;2010-03-24;-0,958924275;1.5;3.0;2.0;21.738.749.441.237.300;26
31.0;gato;viernes;unión libre;2010-03-25;-0,756802495;1.5;1.0;2.0;16.145.167.834.814.900;44
26.0;pez;jueves;soltero;2010-03-26;-0,756802495;1.5;2.0;0.0;21.115.704.838.993.900;80
24.0;perro;miercoles;viudo;2010-03-27;-0,756802495;1.5;3.0;1.0;2.813.065.771.575.010;54
45.0;pajaro;viernes;unión libre;2010-03-28;-0,279415498;1.5;0.0;0.0;19.291.562.030.133.400;28
55.0;pez;lunes;soltero;2010-03-29;-0,756802495;1.5;0.0;1.0;;43
53.0;pez;miercoles;casado;2010-03-30;0,841470985;1.5;3.0;0.0;2.252.401.302.953.270;86
58.0;hamster;jueves;_;2010-03-31;-0,958924275;1.5;3.0;3.0;16.428.072.415.261.200;
44.0;hamster;miercoles;unión libre;;-0,756802495;1.5;2.0;0.0;;20
48.0;gato;miercoles;soltero;2010-04-02;0,141120008;1.5;0.0;0.0;2.458.926.383.834.520;34
30.0;pajaro;viernes;unión libre;;-0,756802495;1.5;2.0;2.0;28.022.353.455.287.200;75
75.0;pez;jueves;casado;2010-04-04;0,909297427;1.5;2.0;1.0;1025333.0;52
63.0;gato;miercoles;viudo;;0,909297427;1.5;0.0;2.0;13.743.723.563.951.200;20
34.0;n/a;lunes;casado;2010-04-06;0,141120008;1.5;3.0;2.0;;71
76.0;gato;jueves;viudo;2010-04-07;0,909297427;1.5;0.0;1.0;;81
41.0;gato;lunes;soltero;2010-04-08;-0,279415498;1.5;2.0;1.0;11773531.0;67
68.0;pajaro;martes;soltero;2010-04-09;0,909297427;1.5;1.0;0.0;27.640.616.381.803.800;36
60.0;;viernes;casado;2010-04-10;-0,279415498;1.5;0.0;2.0;2.047.269.415.596.070;40
26.0;perro;martes;soltero;2010-04-11;0,841470985;1.5;2.0;0.0;;27
73.0;pajaro;martes;soltero;2010-04-12;0,841470985;1.5;0.0;1.0;18.143.320.928.262.500;49
72.0;perro;martes;unión libre;2010-04-13;-0,756802495;1.5;2.0;3.0;16.494.588.165.729.200;59
34.0;hamster;martes;viudo;2010-04-14;0,841470985;1.5;0.0;2.0;2.670.766.361.751.020;71
;hamster;jueves;viudo;;0,141120008;1.5;2.0;1.0;;55
79.0;hamster;lunes;unión libre;2010-04-16;0;1.5;2.0;1.0;21.772.546.297.004.700;69
36.0;gato;jueves;viudo;2010-04-17;-0,279415498;1.5;2.0;2.0;18.348.289.340.471.000;76
28.0;hamster;lunes;casado;2010-04-18;-0,756802495;1.5;2.0;1.0;10.869.899.047.161.500;74
33.0;pez;lunes;casado;2010-04-19;0,909297427;1.5;0.0;1.0;1190384.0;30
56.0;perro;jueves;unión libre;2010-04-20;0,909297427;1.5;0.0;2.0;31.429.587.819.898.200;86
79.0;pez;lunes;soltero;;0,909297427;1.5;3.0;0.0;26.101.127.706.845.300;51
42.0;perro;martes;casado;2010-04-22;0;1.5;2.0;0.0;1.249.027.617.457.600;38
54.0;pajaro;viernes;soltero;2010-04-23;-0,279415498;1.5;0.0;0.0;24.300.629.867.767.500;89
65.0;perro;miercoles;viudo;2010-04-24;-0,958924275;1.5;2.0;1.0;18.091.223.053.613.800;88
18.0;pez;miercoles;viudo;2010-04-25;-0,958924275;1.5;0.0;1.0;;34
21.0;gato;lunes;viudo;2010-04-26;-0,756802495;1.5;0.0;2.0;22.008.525.998.617.100;36
44.0;gato;miercoles;unión libre;2010-04-27;-0,958924275;1.5;3.0;1.0;24.454.140.028.017.900;68
38.0;pez;jueves;soltero;2010-04-28;0;1.5;0.0;0.0;;60
65.0;perro;martes;casado;2010-04-29;0,841470985;1.5;0.0;3.0;2.373.782.651.188.730;45
65.0;pez;viernes;soltero;2010-04-30;0;1.5;1.0;0.0;25.294.141.755.559.600;44
51.0;pez;jueves;soltero;2010-05-01;-0,279415498;1.5;1.0;1.0;2.461.250.654.030.050;40
42.0;;jueves;soltero;2010-05-02;-0,279415498;1.5;0.0;2.0;26.025.537.692.139.200;48
36.0;pajaro;viernes;unión libre;2010-05-03;0,141120008;1.5;2.0;0.0;20.772.381.746.091.000;40
58.0;hamster;martes;casado;;0,141120008;1.5;2.0;3.0;;67
27.0;gato;jueves;soltero;;0,909297427;1.5;3.0;2.0;;44
26.0;pajaro;lunes;viudo;2010-05-06;0,909297427;1.5;3.0;1.0;20.832.114.902.164.700;55
25.0;hamster;viernes;viudo;2010-05-07;0,841470985;1.5;0.0;1.0;13710143.0;41
46.0;pajaro;lunes;casado;;0,141120008;1.5;0.0;1.0;;79
65.0;gato;jueves;unión libre;2010-05-09;0,841470985;1.5;2.0;1.0;23.242.785.208.814.000;75
59.0;hamster;jueves;viudo;2010-05-10;0,909297427;1.5;1.0;0.0;;71
37.0;;viernes;viudo;2010-05-11;-0,756802495;1.5;2.0;0.0;;79
40.0;hamster;jueves;viudo;2010-05-12;-0,279415498;1.5;0.0;0.0;12079348.0;80
21.0;pez;jueves;unión libre;;0;1.5;0.0;2.0;3.001.378.582.585.660;73
73.0;gato;jueves;casado;2010-05-14;0,909297427;1.5;2.0;1.0;;47
32.0;perro;viernes;soltero;;0;1.5;2.0;1.0;1.914.083.027.577.890;25
73.0;pajaro;viernes;unión libre;2010-05-16;-0,279415498;1.5;0.0;2.0;21.014.511.705.490.800;62
20.0;hamster;miercoles;soltero;;-0,756802495;1.5;0.0;2.0;22.555.112.493.924.900;30
41.0;gato;jueves;viudo;2010-05-18;-0,756802495;1.5;0.0;2.0;2.622.904.753.090.170;67
61.0;gato;jueves;unión libre;2010-05-19;0,841470985;1.5;0.0;2.0;;90
42.0;pez;jueves;viudo;2010-05-20;0;1.5;0.0;1.0;257.383.995.379.493;42
38.0;perro;miercoles;casado;;-0,279415498;1.5;0.0;1.0;2.839.820.255.739.770;
53.0;pez;viernes;casado;2010-05-22;0;1.5;0.0;1.0;25.313.900.029.750.500;40
76.0;pajaro;viernes;viudo;2010-05-23;0,909297427;1.5;2.0;0.0;2.675.834.752.403.230;77
;gato;lunes;unión libre;2010-05-24;-0,279415498;1.5;2.0;3.0;17.786.267.252.992.800;39
50.0;perro;jueves;viudo;2010-05-25;0;1.5;0.0;3.0;11710096.0;50
52.0;n/a;lunes;viudo;2010-05-26;0;1.5;1.0;1.0;;45
60.0;pez;lunes;soltero;2010-05-27;0,841470985;1.5;1.0;0.0;1109397.0;26
46.0;pajaro;viernes;unión libre;2010-05-28;0,841470985;1.5;2.0;1.0;10153656.0;64
55.0;pajaro;miercoles;casado;2010-05-29;-0,279415498;1.5;2.0;2.0;;30
54.0;hamster;miercoles;viudo;;-0,756802495;1.5;1.0;1.0;22.561.278.473.270.600;54
36.0;pez;lunes;soltero;2010-05-31;-0,756802495;1.5;3.0;3.0;31.554.600.319.506.100;51
73.0;gato;viernes;unión libre;2010-06-01;-0,958924275;1.5;0.0;0.0;;64
60.0;hamster;martes;casado;2010-06-02;0;1.5;2.0;1.0;22.442.565.399.681.400;36
53.0;perro;lunes;casado;2010-06-03;-0,958924275;1.5;0.0;2.0;23.050.654.824.490.400;78
57.0;perro;jueves;viudo;2010-06-04;0,841470985;1.5;1.0;2.0;;70
53.0;perro;martes;casado;2010-06-05;0,841470985;1.5;2.0;1.0;;54
19.0;pez;lunes;casado;2010-06-06;-0,279415498;1.5;3.0;3.0;23.719.486.174.169.400;29
47.0;gato;jueves;casado;;0,841470985;1.5;0.0;1.0;;23
38.0;perro;lunes;casado;2010-06-08;0;1.5;0.0;2.0;19.745.534.972.348.300;88
55.0;perro;miercoles;casado;2010-06-09;-0,756802495;1.5;3.0;1.0;19.787.669.138.820.600;25
53.0;pajaro;miercoles;soltero;2010-06-10;0,909297427;1.5;2.0;1.0;18.731.536.032.127.400;55
64.0;hamster;viernes;soltero;;0;1.5;3.0;0.0;20.007.018.499.287.400;53
52.0;pez;viernes;soltero;2010-06-12;0,841470985;1.5;0.0;1.0;;24
45.0;pajaro;jueves;unión libre;2010-06-13;-0,756802495;1.5;2.0;2.0;23.255.726.565.323.600;43
67.0;pajaro;miercoles;soltero;2010-06-14;-0,279415498;1.5;0.0;1.0;22.763.051.688.746.100;88
77.0;gato;viernes;casado;2010-06-15;-0,756802495;1.5;3.0;0.0;30.064.986.137.077.600;26
32.0;pez;jueves;casado;2010-06-16;0,141120008;1.5;0.0;0.0;19.457.546.309.785.800;62
60.0;pajaro;martes;unión libre;2010-06-17;0,141120008;1.5;0.0;1.0;;67
48.0;gato;jueves;unión libre;2010-06-18;0,841470985;1.5;0.0;3.0;24.659.817.012.373.400;78
45.0;pajaro;jueves;unión libre;;-0,756802495;1.5;3.0;1.0;2.005.316.451.726.700;54
69.0;gato;jueves;soltero;2010-06-20;-0,756802495;1.5;1.0;0.0;2.067.341.727.159.630;53
22.0;pajaro;lunes;soltero;2010-06-21;-0,756802495;1.5;2.0;1.0;2.392.722.555.747.130;64
22.0;perro;lunes;viudo;2010-06-22;0,141120008;1.5;3.0;0.0;1.888.189.296.670.870;24
24.0;hamster;miercoles;soltero;2010-06-23;-0,279415498;1.5;0.0;3.0;1.857.393.875.470.410;75
59.0;pajaro;jueves;unión libre;2010-06-24;-0,756802495;1.5;0.0;0.0;;64
59.0;hamster;viernes;unión libre;2010-06-25;-0,958924275;1.5;0.0;0.0;17.708.006.019.529.300;81
21.0;gato;jueves;viudo;2010-06-26;0,841470985;1.5;0.0;2.0;;70
57.0;pez;miercoles;casado;2010-06-27;0;1.5;2.0;0.0;22.460.371.295.417.600;82
62.0;pez;viernes;casado;2010-06-28;0,141120008;1.5;0.0;0.0;25.962.267.967.911.900;39
54.0;hamster;lunes;soltero;2010-06-29;0,141120008;1.5;0.0;0.0;;29
;gato;viernes;casado;2010-06-30;0,141120008;1.5;0.0;0.0;25.517.250.146.529.600;78
31.0;gato;miercoles;unión libre;2010-07-01;-0,958924275;1.5;3.0;1.0;;72
62.0;gato;jueves;unión libre;2010-07-02;0,841470985;1.5;1.0;1.0;29.067.288.982.640.400;55
18.0;perro;viernes;viudo;2010-07-03;-0,756802495;1.5;0.0;1.0;22.830.395.777.509.300;28
28.0;pez;jueves;unión libre;2010-07-04;-0,756802495;1.5;2.0;1.0;;48
47.0;hamster;jueves;viudo;2010-07-05;-0,279415498;1.5;1.0;0.0;;35
32.0;perro;martes;viudo;2010-07-06;0,909297427;1.5;0.0;1.0;25.082.758.057.900.400;23
18.0;;viernes;soltero;2010-07-07;-0,756802495;1.5;2.0;0.0;19.517.567.075.134.400;34
18.0;hamster;jueves;casado;2010-07-08;0;1.5;2.0;1.0;20.674.096.119.905.400;
50.0;perro;martes;viudo;2010-07-09;0,841470985;1.5;0.0;0.0;2.626.734.362.344.110;31
70.0;gato;viernes;soltero;2010-07-10;-0,958924275;1.5;0.0;3.0;2.212.706.997.384.530;40
29.0;hamster;lunes;casado;2010-07-11;0,141120008;1.5;1.0;1.0;25.027.915.340.099.100;57
47.0;;jueves;casado;2010-07-12;0;1.5;0.0;0.0;;55
23.0;;jueves;unión libre;2010-07-13;0,841470985;1.5;0.0;3.0;30.205.242.999.233.200;79
23.0;hamster;viernes;soltero;2010-07-14;-0,279415498;1.5;0.0;2.0;;60
75.0;gato;miercoles;unión libre;2010-07-15;-0,279415498;1.5;0.0;3.0;1.683.857.021.086.180;90
48.0;pez;jueves;casado;;0,841470985;1.5;0.0;2.0;;24
36.0;hamster;miercoles;casado;2010-07-17;-0,279415498;1.5;2.0;1.0;30.702.468.562.381.600;87
60.0;pez;viernes;casado;2010-07-18;0,841470985;1.5;1.0;1.0;16.256.088.818.309.500;75
34.0;perro;viernes;casado;2010-07-19;-0,279415498;1.5;0.0;1.0;19.432.038.300.543.700;30
73.0;pez;martes;viudo;2010-07-20;-0,958924275;1.5;1.0;1.0;2.682.374.638.148.970;20
35.0;pajaro;miercoles;unión libre;2010-07-21;0,141120008;1.5;0.0;0.0;;21
29.0;hamster;viernes;casado;2010-07-22;-0,279415498;1.5;1.0;1.0;2.422.015.890.027.460;24
27.0;hamster;martes;casado;2010-07-23;-0,958924275;1.5;0.0;0.0;23.018.279.358.489.200;26
27.0;pez;martes;unión libre;2010-07-24;-0,958924275;1.5;2.0;1.0;;60
44.0;gato;viernes;casado;2010-07-25;-0,756802495;1.5;0.0;0.0;17.972.365.407.119.300;64
30.0;pez;martes;unión libre;2010-07-26;0,909297427;1.5;0.0;1.0;27.778.567.308.305.700;64
18.0;hamster;jueves;viudo;;-0,279415498;1.5;3.0;3.0;;76
57.0;perro;martes;soltero;2010-07-28;-0,958924275;1.5;3.0;0.0;23.203.231.003.805.400;65
46.0;perro;martes;casado;;-0,958924275;1.5;0.0;3.0;20.788.197.912.257.000;77
72.0;hamster;lunes;unión libre;2010-07-30;-0,756802495;1.5;2.0;2.0;20.441.515.672.278.800;47
31.0;gato;lunes;casado;;0,141120008;1.5;2.0;0.0;;90
41.0;perro;viernes;soltero;2010-08-01;0;1.5;0.0;1.0;;85
76.0;perro;viernes;viudo;2010-08-02;-0,279415498;1.5;3.0;2.0;;75
75.0;perro;miercoles;soltero;;0,841470985;1.5;0.0;0.0;1.596.566.535.310.500;23
66.0;pez;viernes;viudo;2010-08-04;-0,958924275;1.5;3.0;3.0;25.150.472.128.008.900;55
